time,x_km,y_km,z_km
125259.050,-55251.976,-17226.819,-22969.006
125293.050,-55168.365,-17228.362,-22971.064
125324.859,-55090.047,-17229.776,-22972.949
125358.887,-55006.161,-17231.257,-22974.924
125392.140,-54924.082,-17232.672,-22976.810
125423.326,-54847.014,-17233.969,-22978.540
125455.383,-54767.701,-17235.274,-22980.280
125488.112,-54686.625,-17236.575,-22982.015
125520.543,-54606.192,-17237.834,-22983.693
125552.327,-54527.268,-17239.038,-22985.298
125584.967,-54446.120,-17240.243,-22986.905
125616.795,-54366.897,-17241.388,-22988.432
125648.982,-54286.684,-17242.516,-22989.935
125681.281,-54206.094,-17243.616,-22991.403
125713.566,-54125.443,-17244.685,-22992.828
125743.493,-54050.593,-17245.649,-22994.112
125774.468,-53973.033,-17246.617,-22995.404
125806.505,-53892.721,-17247.589,-22996.699
125835.921,-53818.895,-17248.453,-22997.852
125867.595,-53739.309,-17249.355,-22999.055
125897.002,-53665.334,-17250.165,-23000.135
125926.383,-53591.343,-17250.948,-23001.179
125956.289,-53515.945,-17251.718,-23002.205
125984.913,-53443.699,-17252.429,-23003.154
126012.933,-53372.904,-17253.101,-23004.049
126042.080,-53299.180,-17253.774,-23004.947
126070.686,-53226.746,-17254.409,-23005.793
126100.075,-53152.247,-17255.035,-23006.628
126127.595,-53082.414,-17255.597,-23007.377
126156.844,-53008.109,-17256.168,-23008.138
126184.448,-52937.911,-17256.682,-23008.824
126212.773,-52865.801,-17257.185,-23009.495
126240.263,-52795.742,-17257.649,-23010.113
126268.435,-52723.870,-17258.100,-23010.714
126296.239,-52652.861,-17258.520,-23011.274
126323.760,-52582.501,-17258.911,-23011.796
126352.098,-52509.976,-17259.289,-23012.299
126379.800,-52439.002,-17259.633,-23012.758
126406.731,-52369.931,-17259.944,-23013.173
126433.531,-52301.127,-17260.231,-23013.555
126513.807,-52094.610,-17260.949,-23014.513
126545.878,-52011.927,-17261.177,-23014.818
126573.746,-51939.997,-17261.349,-23015.046
126602.332,-51866.134,-17261.497,-23015.244
126629.283,-51796.422,-17261.613,-23015.399
126656.219,-51726.677,-17261.705,-23015.521
126682.620,-51658.245,-17261.771,-23015.610
126707.561,-51593.536,-17261.813,-23015.665
126734.009,-51524.850,-17261.834,-23015.693
126760.263,-51456.595,-17261.832,-23015.691
126786.409,-51388.555,-17261.807,-23015.657
126812.639,-51320.227,-17261.759,-23015.593
126838.868,-51251.833,-17261.688,-23015.498
126862.215,-51190.896,-17261.605,-23015.387
126886.741,-51126.822,-17261.497,-23015.244
126913.774,-51056.128,-17261.355,-23015.054
126937.856,-50993.088,-17261.207,-23014.858
126964.057,-50924.436,-17261.024,-23014.613
126991.375,-50852.783,-17260.808,-23014.325
127016.451,-50786.942,-17260.587,-23014.031
127039.881,-50725.367,-17260.361,-23013.729
127064.400,-50660.868,-17260.104,-23013.386
127088.724,-50596.823,-17259.828,-23013.019
127113.710,-50530.972,-17259.523,-23012.612
127138.510,-50465.548,-17259.199,-23012.180
127163.302,-50400.082,-17258.854,-23011.720
127186.123,-50339.764,-17258.517,-23011.270
127210.819,-50274.430,-17258.131,-23010.756
127234.471,-50211.798,-17257.742,-23010.236
127251.021,-50167.939,-17257.457,-23009.857
127268.121,-50122.593,-17257.153,-23009.452
127285.596,-50076.220,-17256.832,-23009.023
127303.409,-50028.919,-17256.493,-23008.571
127321.647,-49980.455,-17256.134,-23008.093
127339.197,-49933.786,-17255.777,-23007.617
127357.460,-49885.188,-17255.395,-23007.107
127374.229,-49840.535,-17255.033,-23006.624
127393.061,-49790.353,-17254.614,-23006.066
127410.267,-49744.471,-17254.220,-23005.541
127427.611,-49698.190,-17253.812,-23004.997
127445.080,-49651.544,-17253.391,-23004.435
127461.892,-49606.621,-17252.974,-23003.880
127479.348,-49559.946,-17252.531,-23003.289
127496.480,-49514.108,-17252.085,-23002.695
127513.223,-49469.279,-17251.639,-23002.100
127530.798,-49422.191,-17251.160,-23001.461
127548.274,-49375.339,-17250.672,-23000.810
127566.480,-49326.491,-17250.151,-23000.116
127584.406,-49278.364,-17249.627,-22999.417
127602.125,-49230.757,-17249.097,-22998.711
127620.494,-49181.369,-17248.536,-22997.962
127638.294,-49133.475,-17247.980,-22997.220
127654.256,-49090.500,-17247.471,-22996.542
127669.999,-49048.086,-17246.960,-22995.861
127686.656,-49003.185,-17246.409,-22995.126
127703.030,-48959.014,-17245.857,-22994.390
127720.693,-48911.336,-17245.251,-22993.582
127739.137,-48861.512,-17244.605,-22992.721
127756.506,-48814.561,-17243.985,-22991.894
127774.294,-48766.444,-17243.338,-22991.032
127791.106,-48720.934,-17242.716,-22990.203
127808.175,-48674.699,-17242.073,-22989.346
127825.438,-48627.907,-17241.412,-22988.464
127843.150,-48579.861,-17240.722,-22987.544
127861.601,-48529.779,-17239.990,-22986.568
127882.427,-48473.203,-17239.148,-22985.446
127900.815,-48423.212,-17238.391,-22984.436
127917.703,-48377.269,-17237.685,-22983.494
127938.460,-48320.754,-17236.801,-22982.316
127956.579,-48271.385,-17236.016,-22981.269
127973.867,-48224.248,-17235.255,-22980.255
127991.029,-48177.420,-17234.488,-22979.232
128009.224,-48127.742,-17233.663,-22978.132
128028.474,-48075.140,-17232.775,-22976.948
128045.537,-48028.483,-17231.977,-22975.884
128062.374,-47982.411,-17231.177,-22974.818
128079.187,-47936.376,-17230.368,-22973.739
128095.874,-47890.653,-17229.554,-22972.653
128113.105,-47843.408,-17228.702,-22971.517
128131.800,-47792.114,-17227.764,-22970.266
128149.312,-47744.028,-17226.873,-22969.078
128169.982,-47687.229,-17225.805,-22967.654
128188.283,-47636.901,-17224.846,-22966.375
128206.365,-47587.140,-17223.885,-22965.094
128227.172,-47529.831,-17222.762,-22963.598
128245.229,-47480.061,-17221.775,-22962.281
128261.391,-47435.482,-17220.879,-22961.087
128278.791,-47387.455,-17219.904,-22959.786
128297.748,-47335.094,-17218.827,-22958.350
128314.854,-47287.810,-17217.843,-22957.038
128331.685,-47241.254,-17216.863,-22955.732
128349.379,-47192.278,-17215.820,-22954.342
128365.960,-47146.351,-17214.832,-22953.023
128384.198,-47095.799,-17213.731,-22951.556
128404.487,-47039.519,-17212.491,-22949.903
128421.900,-46991.180,-17211.414,-22948.466
128441.301,-46937.282,-17210.198,-22946.845
128460.445,-46884.054,-17208.983,-22945.226
128477.307,-46837.137,-17207.901,-22943.783
128495.408,-46786.740,-17206.726,-22942.216
128514.315,-46734.058,-17205.484,-22940.560
128532.972,-46682.033,-17204.244,-22938.907
128550.716,-46632.517,-17203.052,-22937.317
128569.385,-46580.380,-17201.782,-22935.625
128586.766,-46531.804,-17200.588,-22934.032
128608.087,-46472.174,-17199.105,-22932.055
128627.525,-46417.762,-17197.736,-22930.230
128646.594,-46364.341,-17196.378,-22928.419
128665.595,-46311.071,-17195.010,-22926.594
128684.583,-46257.795,-17193.627,-22924.750
128703.228,-46205.443,-17192.254,-22922.920
128721.866,-46153.070,-17190.867,-22921.070
128739.360,-46103.875,-17189.551,-22919.316
128756.128,-46056.687,-17188.278,-22917.618
128775.854,-46001.135,-17186.764,-22915.601
128793.036,-45952.713,-17185.433,-22913.825
128810.711,-45902.863,-17184.049,-22911.981
128831.550,-45844.045,-17182.401,-22909.783
128848.906,-45795.018,-17181.014,-22907.933
128867.175,-45743.374,-17179.540,-22905.968
128934.244,-45553.453,-17174.002,-22898.585
128958.002,-45486.048,-17171.993,-22895.906
128983.299,-45414.207,-17169.827,-22893.018
129006.132,-45349.298,-17167.847,-22890.378
129029.785,-45281.996,-17165.772,-22887.611
129054.362,-45211.991,-17163.590,-22884.701
129080.978,-45136.101,-17161.196,-22881.509
129100.579,-45080.159,-17159.412,-22879.131
129121.018,-45021.778,-17157.534,-22876.627
129150.760,-44936.735,-17154.768,-22872.938
129244.763,-44667.255,-17145.760,-22860.928
129262.557,-44616.126,-17144.009,-22858.594
129291.080,-44534.090,-17141.173,-22854.812
129309.537,-44480.954,-17139.317,-22852.338
129327.381,-44429.543,-17137.509,-22849.926
129344.369,-44380.564,-17135.773,-22847.612
129361.844,-44330.143,-17133.973,-22845.213
129379.900,-44278.005,-17132.099,-22842.714
129398.939,-44222.991,-17130.106,-22840.057
129417.252,-44170.031,-17128.174,-22837.480
129433.751,-44122.280,-17126.419,-22835.140
129450.895,-44072.630,-17124.582,-22832.691
129467.895,-44023.361,-17122.747,-22830.244
129485.377,-43972.661,-17120.845,-22827.708
129503.271,-43920.725,-17118.884,-22825.093
129520.377,-43871.039,-17116.995,-22822.574
129537.896,-43820.118,-17115.045,-22819.975
129554.233,-43772.598,-17113.214,-22817.534
129572.108,-43720.566,-17111.196,-22814.844
129589.465,-43670.008,-17109.222,-22812.212
129606.596,-43620.069,-17107.260,-22809.595
129624.040,-43569.181,-17105.247,-22806.911
129643.090,-43513.563,-17103.032,-22803.957
129660.641,-43462.287,-17100.975,-22801.216
129681.467,-43401.389,-17098.516,-22797.936
129699.818,-43347.686,-17096.331,-22795.024
129717.812,-43294.986,-17094.173,-22792.146
129735.768,-43242.356,-17092.004,-22789.253
129752.806,-43192.383,-17089.931,-22786.489
129770.318,-43140.978,-17087.785,-22783.628
129788.087,-43088.782,-17085.592,-22780.705
129804.650,-43040.095,-17083.535,-22777.961
129821.031,-42991.907,-17081.486,-22775.230
129841.707,-42931.036,-17078.881,-22771.757
129858.519,-42881.500,-17076.747,-22768.912
129875.919,-42830.196,-17074.524,-22765.948
129892.294,-42781.881,-17072.418,-22763.140
129909.657,-42730.614,-17070.171,-22760.143
129926.413,-42681.101,-17067.987,-22757.231
129953.183,-42601.924,-17064.469,-22752.541
129981.624,-42517.709,-17060.692,-22747.504
130007.440,-42441.176,-17057.228,-22742.885
130032.168,-42367.789,-17053.877,-22738.419
130055.408,-42298.748,-17050.700,-22734.182
130078.773,-42229.266,-17047.478,-22729.886
130101.481,-42161.670,-17044.320,-22725.675
130124.853,-42092.029,-17041.041,-22721.304
130146.822,-42026.504,-17037.933,-22717.160
130169.572,-41958.586,-17034.689,-22712.834
130190.809,-41895.125,-17031.636,-22708.763
130214.027,-41825.675,-17028.270,-22704.276
130236.564,-41758.200,-17024.977,-22699.885
130258.430,-41692.667,-17021.756,-22695.590
130279.327,-41629.981,-17018.654,-22691.454
130301.167,-41564.407,-17015.387,-22687.099
130322.136,-41501.388,-17012.227,-22682.885
130343.319,-41437.669,-17009.011,-22678.596
130364.031,-41375.312,-17005.843,-22674.372
130384.791,-41312.750,-17002.644,-22670.107
130405.806,-41249.366,-16999.382,-22665.759
130426.403,-41187.186,-16996.163,-22661.466
130448.832,-41119.409,-16992.630,-22656.756
130469.693,-41056.311,-16989.320,-22652.342
130490.951,-40991.955,-16985.923,-22647.812
130510.894,-40931.527,-16982.713,-22643.533
130531.553,-40868.870,-16979.365,-22639.069
130551.943,-40806.978,-16976.037,-22634.632
130570.360,-40751.023,-16973.012,-22630.598
130589.025,-40694.273,-16969.927,-22626.485
130608.812,-40634.058,-16966.635,-22622.096
130628.279,-40574.766,-16963.375,-22617.749
130648.373,-40513.512,-16959.988,-22613.233
130667.991,-40453.657,-16956.659,-22608.795
130686.858,-40396.043,-16953.438,-22604.500
130705.896,-40337.860,-16950.167,-22600.138
130724.175,-40281.950,-16947.006,-22595.924
130741.080,-40230.201,-16944.067,-22592.005
130759.143,-40174.868,-16940.908,-22587.794
130776.777,-40120.804,-16937.806,-22583.658
130794.072,-40067.739,-16934.747,-22579.579
130812.096,-40012.395,-16931.541,-22575.304
130829.450,-39959.063,-16928.436,-22571.163
130846.278,-39907.314,-16925.408,-22567.127
130864.261,-39851.964,-16922.155,-22562.789
130881.024,-39800.335,-16919.105,-22558.723
130892.762,-39764.157,-16916.960,-22555.863
130904.622,-39727.585,-16914.785,-22552.962
130916.298,-39691.562,-16912.635,-22550.096
130928.167,-39654.924,-16910.441,-22547.171
130941.093,-39615.002,-16908.043,-22543.974
130954.558,-39573.388,-16905.534,-22540.629
130967.237,-39534.183,-16903.163,-22537.466
130978.535,-39499.230,-16901.041,-22534.638
130990.111,-39463.395,-16898.859,-22531.729
131001.913,-39426.846,-16896.627,-22528.752
131055.078,-39261.952,-16886.469,-22515.208
131070.995,-39212.510,-16883.395,-22511.109
131083.440,-39173.829,-16880.980,-22507.890
131099.055,-39125.261,-16877.938,-22503.834
131111.963,-39085.089,-16875.412,-22500.466
131126.400,-39040.130,-16872.575,-22496.683
131139.542,-38999.179,-16869.982,-22493.226
131151.199,-38962.833,-16867.673,-22490.147
131163.905,-38923.198,-16865.147,-22486.778
131178.549,-38877.488,-16862.223,-22482.880
131191.016,-38838.550,-16859.723,-22479.548
131203.919,-38798.225,-16857.127,-22476.085
131216.526,-38758.806,-16854.580,-22472.689
131229.294,-38718.857,-16851.990,-22469.236
131243.075,-38675.717,-16849.184,-22465.495
131254.660,-38639.427,-16846.816,-22462.337
131267.271,-38599.903,-16844.228,-22458.888
131280.170,-38559.454,-16841.572,-22455.346
131295.943,-38509.960,-16838.310,-22450.996
131309.292,-38468.046,-16835.537,-22447.299
131324.255,-38421.032,-16832.415,-22443.137
131337.536,-38379.276,-16829.633,-22439.427
131351.231,-38336.193,-16826.752,-22435.586
131363.447,-38297.742,-16824.173,-22432.148
131377.654,-38252.993,-16821.162,-22428.132
131390.243,-38213.320,-16818.483,-22424.560
131403.515,-38171.467,-16815.647,-22420.780
131417.399,-38127.659,-16812.669,-22416.809
131429.988,-38087.914,-16809.959,-22413.195
131442.212,-38049.297,-16807.317,-22409.672
131455.727,-38006.578,-16804.385,-22405.763
131469.062,-37964.401,-16801.481,-22401.891
131482.807,-37920.903,-16798.476,-22397.884
131495.728,-37879.985,-16795.640,-22394.103
131509.526,-37836.263,-16792.599,-22390.049
131521.571,-37798.077,-16789.935,-22386.497
131535.590,-37753.604,-16786.822,-22382.347
131549.559,-37709.260,-16783.708,-22378.194
131562.408,-37668.446,-16780.833,-22374.360
131575.393,-37627.178,-16777.916,-22370.471
131589.807,-37581.337,-16774.665,-22366.137
131602.846,-37539.846,-16771.713,-22362.201
131616.842,-37495.279,-16768.532,-22357.960
131630.559,-37451.572,-16765.402,-22353.786
131646.035,-37402.229,-16761.855,-22349.057
131658.898,-37361.191,-16758.896,-22345.111
131672.323,-37318.333,-16755.795,-22340.977
131684.822,-37278.409,-16752.898,-22337.114
131699.138,-37232.653,-16749.567,-22332.673
131711.240,-37193.946,-16746.740,-22328.904
131725.767,-37147.458,-16743.334,-22324.363
131737.776,-37109.006,-16740.508,-22320.595
131749.663,-37070.921,-16737.701,-22316.852
131762.544,-37029.629,-16734.649,-22312.783
131775.254,-36988.860,-16731.627,-22308.752
131787.946,-36948.126,-16728.597,-22304.714
131802.936,-36899.984,-16725.006,-22299.925
131815.839,-36858.517,-16721.902,-22295.786
131829.242,-36815.420,-16718.666,-22291.472
131842.492,-36772.789,-16715.456,-22287.191
131855.607,-36730.565,-16712.266,-22282.938
131867.732,-36691.505,-16709.306,-22278.992
131882.668,-36643.359,-16705.647,-22274.113
131895.306,-36602.595,-16702.539,-22269.969
131908.691,-36559.396,-16699.235,-22265.564
131922.399,-36515.125,-16695.838,-22261.035
131934.682,-36475.434,-16692.784,-22256.963
131950.878,-36423.064,-16688.741,-22251.572
131964.978,-36377.439,-16685.206,-22246.859
131979.329,-36330.968,-16681.595,-22242.043
131992.111,-36289.554,-16678.366,-22237.738
132006.463,-36243.024,-16674.727,-22232.886
132018.673,-36203.411,-16671.619,-22228.743
132031.662,-36161.248,-16668.302,-22224.320
132045.159,-36117.409,-16664.843,-22219.708
132058.576,-36073.805,-16661.392,-22215.107
132071.479,-36031.841,-16658.061,-22210.665
132084.256,-35990.263,-16654.751,-22206.251
132096.607,-35950.050,-16651.540,-22201.971
132108.849,-35910.166,-16648.347,-22197.713
132122.162,-35866.769,-16644.862,-22193.067
132135.159,-35824.372,-16641.448,-22188.515
132148.499,-35780.833,-16637.932,-22183.826
132160.998,-35740.014,-16634.625,-22179.418
132172.597,-35702.112,-16631.547,-22175.313
132185.658,-35659.408,-16628.069,-22170.676
132200.554,-35610.672,-16624.088,-22165.368
132212.737,-35570.784,-16620.819,-22161.010
132225.398,-35529.311,-16617.411,-22156.466
132237.874,-35488.417,-16614.042,-22151.973
132249.995,-35448.665,-16610.757,-22147.594
132264.850,-35399.914,-16606.717,-22142.207
132279.517,-35351.749,-16602.713,-22136.868
132292.357,-35309.553,-16599.194,-22132.177
132304.635,-35269.181,-16595.818,-22127.676
132318.420,-35223.826,-16592.015,-22122.604
132330.815,-35183.018,-16588.583,-22118.028
132343.732,-35140.467,-16584.995,-22113.244
132355.943,-35100.219,-16581.591,-22108.706
132367.916,-35060.733,-16578.243,-22104.242
132379.722,-35021.774,-16574.931,-22099.826
132392.562,-34979.376,-16571.318,-22095.008
132404.521,-34939.866,-16567.941,-22090.505
132416.988,-34898.653,-16564.409,-22085.797
132429.631,-34856.835,-16560.816,-22081.006
132445.421,-34804.568,-16556.311,-22074.999
132458.073,-34762.663,-16552.688,-22070.169
132470.441,-34721.672,-16549.135,-22065.431
132482.809,-34680.657,-16545.570,-22060.678
132495.456,-34638.692,-16541.913,-22055.802
132507.807,-34597.688,-16538.329,-22051.024
132519.568,-34558.617,-16534.906,-22046.460
132532.048,-34517.131,-16531.262,-22041.601
132547.232,-34466.627,-16526.813,-22035.669
132560.428,-34422.705,-16522.932,-22030.494
132573.695,-34378.516,-16519.016,-22025.273
132586.968,-34334.283,-16515.085,-22020.032
132601.058,-34287.291,-16510.897,-22014.448
132613.755,-34244.922,-16507.111,-22009.399
132628.525,-34195.601,-16502.690,-22003.504
132640.758,-34154.724,-16499.015,-21998.605
132653.643,-34111.641,-16495.132,-21993.428
132666.057,-34070.113,-16491.379,-21988.424
132680.287,-34022.474,-16487.062,-21982.667
132694.144,-33976.054,-16482.843,-21977.042
132748.811,-33792.615,-16466.049,-21954.650
132769.140,-33724.276,-16459.744,-21946.243
132791.452,-33649.192,-16452.785,-21936.965
132826.445,-33531.271,-16441.791,-21922.307
132856.216,-33430.789,-16432.360,-21909.732
132878.151,-33356.662,-16425.366,-21900.406
132901.671,-33277.088,-16417.822,-21890.348
132924.643,-33199.279,-16410.410,-21880.465
132948.318,-33119.000,-16402.726,-21870.220
132969.001,-33048.788,-16395.976,-21861.220
132991.521,-32972.260,-16388.585,-21851.366
133013.000,-32899.191,-16381.497,-21841.915
133036.316,-32819.781,-16373.759,-21831.597
133058.847,-32742.963,-16366.238,-21821.570
133080.903,-32667.679,-16358.834,-21811.698
133102.334,-32594.447,-16351.601,-21802.053
133122.889,-32524.141,-16344.627,-21792.754
133143.370,-32454.011,-16337.641,-21783.441
133165.697,-32377.483,-16329.986,-21773.233
133187.099,-32304.043,-16322.607,-21763.395
133203.273,-32248.492,-16317.004,-21755.925
133218.335,-32196.718,-16311.766,-21748.941
133232.400,-32148.341,-16306.858,-21742.396
133245.856,-32102.021,-16302.145,-21736.113
133260.981,-32049.924,-16296.830,-21729.025
133277.031,-31994.593,-16291.167,-21721.475
